strategy,context_variant,rds
Maintain,competitive_dynamics,0.43657898902893066
Maintain,competitive_dynamics,0.2596924901008606
Maintain,count_fact,0.13737404346466064
Maintain,count_fact,0.45762908458709717
Maintain,count_fact,0.4014485478401184
Maintain,count_fact,0.14051318168640137
Maintain,count_fact,0.2002030611038208
Maintain,count_fact,0.28605055809020996
Maintain,opp_focus,0.2911332845687866
Maintain,opp_focus,0.2530146837234497
Maintain,opp_focus,0.43030714988708496
Maintain,opp_focus,0.3391934633255005
Maintain,opp_focus,0.2108575701713562
Maintain,randomized_numbers,0.013348102569580078
Maintain,randomized_numbers,0.41179484128952026
Maintain,randomized_numbers,0.22503936290740967
Maintain,randomized_numbers,0.2072998285293579
Maintain,randomized_numbers,0.11239850521087646
Maintain,randomized_numbers,0.18960046768188477
Maintain,base,0.2568627595901489
Maintain,base,0.37871015071868896
Maintain,base,0.30120670795440674
Maintain,base,0.18474441766738892
Maintain,competitive_dynamics,0.16623616218566895
Maintain,competitive_dynamics,0.3174440860748291
Maintain,competitive_dynamics,0.3386869430541992
Maintain,competitive_dynamics,0.18718087673187256
Maintain,count_fact,0.07736986875534058
Maintain,count_fact,0.39990001916885376
Maintain,count_fact,0.4929081201553345
Maintain,count_fact,0.2841908931732178
Maintain,opp_focus,0.1657702922821045
Maintain,opp_focus,0.46070730686187744
Maintain,opp_focus,0.3293219804763794
Maintain,opp_focus,0.4108930826187134
Maintain,randomized_numbers,0.19459056854248047
Maintain,randomized_numbers,0.5460567474365234
Maintain,randomized_numbers,0.39968639612197876
Maintain,randomized_numbers,0.3985521197319031
Maintain,base,0.39081984758377075
Maintain,count_fact,0.2573283314704895
Maintain,opp_focus,0.2618778944015503
Maintain,randomized_numbers,0.5708938837051392
Open Innovation,base,0.030627727508544922
Open Innovation,competitive_dynamics,0.033660292625427246
Open Innovation,count_fact,0.03318166732788086
Open Innovation,opp_focus,0.04145294427871704
Open Innovation,randomized_numbers,0.030627727508544922
Niche Focus,base,0.08678954839706421
Niche Focus,base,0.10759860277175903
Retrenchment,base,0.14237141609191895
Retrenchment,base,0.14340823888778687
Niche Focus,competitive_dynamics,0.10625380277633667
Retrenchment,competitive_dynamics,0.18361157178878784
Technology Leadership,count_fact,0.06467175483703613
Niche Focus,count_fact,0.1123083233833313
Retrenchment,count_fact,0.15478557348251343
Retrenchment,count_fact,0.09259927272796631
Niche Focus,opp_focus,0.0660085678100586
Niche Focus,opp_focus,0.09697264432907104
Retrenchment,opp_focus,0.060965776443481445
Retrenchment,opp_focus,0.0984792709350586
Niche Focus,randomized_numbers,0.11933839321136475
Retrenchment,randomized_numbers,0.21468472480773926
Retrenchment,randomized_numbers,0.13026612997055054
Retrenchment,randomized_numbers,0.20289206504821777
Retrenchment,base,0.16353952884674072
Retrenchment,base,0.1712634563446045
Retrenchment,base,0.12653565406799316
Retrenchment,base,0.11756569147109985
Retrenchment,base,0.14746904373168945
Fast Follower,competitive_dynamics,0.0815613865852356
Niche Focus,competitive_dynamics,0.09123355150222778
Niche Focus,competitive_dynamics,0.13615715503692627
Niche Focus,competitive_dynamics,0.10085451602935791
Retrenchment,count_fact,0.1784985065460205
Retrenchment,count_fact,0.1712634563446045
Retrenchment,count_fact,0.12376165390014648
Retrenchment,count_fact,0.1187368631362915
Retrenchment,count_fact,0.11930596828460693
Niche Focus,opp_focus,0.15139538049697876
Retrenchment,opp_focus,0.05462908744812012
Retrenchment,opp_focus,0.16891849040985107
Retrenchment,opp_focus,0.1666761040687561
Retrenchment,opp_focus,0.04797863960266113
Retrenchment,opp_focus,0.17202532291412354
Retrenchment,randomized_numbers,0.051523685455322266
Retrenchment,randomized_numbers,0.21588349342346191
Retrenchment,randomized_numbers,0.12952661514282227
Retrenchment,randomized_numbers,0.13799291849136353
Retrenchment,randomized_numbers,0.12494015693664551
Retrenchment,base,0.2000889778137207
Retrenchment,base,0.2172231674194336
Retrenchment,base,0.2571970224380493
Fast Follower,competitive_dynamics,0.2366170883178711
Fast Follower,competitive_dynamics,0.08890831470489502
Fast Follower,competitive_dynamics,0.13275295495986938
Fast Follower,count_fact,0.14219260215759277
Retrenchment,count_fact,0.2167038917541504
Retrenchment,count_fact,0.039361000061035156
Fast Follower,opp_focus,0.24321866035461426
Fast Follower,opp_focus,0.1986638903617859
Retrenchment,opp_focus,0.049483537673950195
Fast Follower,randomized_numbers,0.06047654151916504
Fast Follower,randomized_numbers,0.26146459579467773
Fast Follower,randomized_numbers,0.14021140336990356
Retrenchment,randomized_numbers,0.07245075702667236
Retrenchment,base,0.029837191104888916
Fast Follower,competitive_dynamics,0.058602213859558105
Retrenchment,count_fact,0.045442044734954834
Fast Follower,opp_focus,0.20511770248413086
Open Innovation,base,0.019047081470489502
Open Innovation,competitive_dynamics,0.04389280080795288
Open Innovation,count_fact,0.11195224523544312
Technology Leadership,base,0.20958971977233887
Niche Focus,base,0.19205904006958008
Retrenchment,base,0.19468289613723755
Retrenchment,competitive_dynamics,0.10859549045562744
Niche Focus,count_fact,0.1388009786605835
Retrenchment,count_fact,0.23704707622528076
Retrenchment,count_fact,0.13412541151046753
Retrenchment,opp_focus,0.13193011283874512
Open Innovation,randomized_numbers,0.021250486373901367
Retrenchment,randomized_numbers,0.37360209226608276
Retrenchment,base,0.33392131328582764
Retrenchment,base,0.1636325716972351
Retrenchment,base,0.17618560791015625
Niche Focus,competitive_dynamics,0.13956308364868164
Niche Focus,competitive_dynamics,0.19492506980895996
Retrenchment,count_fact,0.16438424587249756
Retrenchment,count_fact,0.13356101512908936
Niche Focus,opp_focus,0.19542396068572998
Retrenchment,opp_focus,0.12545669078826904
Retrenchment,opp_focus,0.08962810039520264
Retrenchment,opp_focus,0.13465344905853271
Fast Follower,randomized_numbers,0.16913652420043945
Niche Focus,randomized_numbers,0.080746591091156
Niche Focus,randomized_numbers,0.2523496150970459
Retrenchment,randomized_numbers,0.12070024013519287
Open Innovation,base,0.1586625576019287
Open Innovation,base,0.10717904567718506
Fast Follower,competitive_dynamics,0.27864205837249756
Retrenchment,count_fact,0.16385191679000854
Retrenchment,count_fact,0.19699156284332275
Fast Follower,opp_focus,0.2555726170539856
Fast Follower,opp_focus,0.21801495552062988
Retrenchment,opp_focus,0.22209852933883667
Fast Follower,randomized_numbers,0.2410522699356079
Open Innovation,randomized_numbers,0.13937771320343018
Retrenchment,randomized_numbers,0.11618554592132568
Retrenchment,base,0.26774394512176514
Technology Leadership,base,0.003827035427093506
Technology Leadership,competitive_dynamics,0.018484890460968018
Technology Leadership,count_fact,0.12129354476928711
Technology Leadership,opp_focus,0.11956274509429932
Technology Leadership,randomized_numbers,0.03870797157287598
Technology Leadership,base,0.08244830369949341
Technology Leadership,base,0.004691004753112793
Technology Leadership,base,0.0906822681427002
Technology Leadership,competitive_dynamics,0.08108127117156982
Technology Leadership,competitive_dynamics,0.03201866149902344
Technology Leadership,competitive_dynamics,0.03174126148223877
Technology Leadership,competitive_dynamics,0.1084364652633667
Technology Leadership,count_fact,0.14526450634002686
Technology Leadership,count_fact,0.004691004753112793
Technology Leadership,count_fact,0.11017793416976929
Technology Leadership,opp_focus,0.12610864639282227
Technology Leadership,opp_focus,0.040332913398742676
Technology Leadership,opp_focus,0.07092976570129395
Technology Leadership,opp_focus,0.033905029296875
Technology Leadership,randomized_numbers,0.09692221879959106
Technology Leadership,randomized_numbers,0.08128118515014648
Technology Leadership,randomized_numbers,0.0735466480255127
Technology Leadership,base,0.09296983480453491
Technology Leadership,base,0.018484890460968018
Technology Leadership,base,0.11325323581695557
Technology Leadership,competitive_dynamics,0.04438364505767822
Technology Leadership,competitive_dynamics,0.028550326824188232
Technology Leadership,competitive_dynamics,0.05864685773849487
Technology Leadership,competitive_dynamics,0.02397024631500244
Technology Leadership,competitive_dynamics,0.05034685134887695
Technology Leadership,competitive_dynamics,0.029166877269744873
Technology Leadership,count_fact,0.0902101993560791
Technology Leadership,count_fact,0.09586262702941895
Technology Leadership,count_fact,0.12728959321975708
Technology Leadership,count_fact,0.16291320323944092
Technology Leadership,opp_focus,0.07535594701766968
Technology Leadership,opp_focus,0.025512337684631348
Technology Leadership,opp_focus,0.15965712070465088
Technology Leadership,opp_focus,0.09119939804077148
Technology Leadership,opp_focus,0.029760241508483887
Technology Leadership,opp_focus,0.018722176551818848
Technology Leadership,randomized_numbers,0.11020374298095703
Technology Leadership,base,0.10214626789093018
Technology Leadership,base,0.08759725093841553
Technology Leadership,competitive_dynamics,0.14125096797943115
Technology Leadership,competitive_dynamics,0.03370237350463867
Technology Leadership,competitive_dynamics,0.15686607360839844
Technology Leadership,competitive_dynamics,0.04074925184249878
Technology Leadership,count_fact,0.08658242225646973
Technology Leadership,count_fact,0.16282349824905396
Technology Leadership,count_fact,0.01649296283721924
Technology Leadership,opp_focus,0.09088689088821411
Technology Leadership,opp_focus,0.06454622745513916
Technology Leadership,opp_focus,0.11192852258682251
Technology Leadership,opp_focus,0.027972638607025146
Technology Leadership,randomized_numbers,0.09285956621170044
Technology Leadership,competitive_dynamics,0.014359354972839355
Technology Leadership,count_fact,0.06073886156082153
Technology Leadership,opp_focus,0.13506948947906494
Technology Leadership,base,0.170465886592865
Technology Leadership,competitive_dynamics,0.14795994758605957
Technology Leadership,base,0.10282981395721436
Maintain,base,0.11927056312561035
Technology Leadership,competitive_dynamics,0.3279382586479187
Technology Leadership,competitive_dynamics,0.1369723081588745
Technology Leadership,competitive_dynamics,0.10415041446685791
Technology Leadership,count_fact,0.17353081703186035
Technology Leadership,count_fact,0.12052041292190552
Maintain,count_fact,0.07896769046783447
Technology Leadership,opp_focus,0.1600281000137329
Technology Leadership,opp_focus,0.1270444393157959
Technology Leadership,opp_focus,0.18562281131744385
Technology Leadership,randomized_numbers,0.1353694200515747
Technology Leadership,base,0.16780108213424683
Technology Leadership,base,0.10650241374969482
Technology Leadership,base,0.07867860794067383
Technology Leadership,base,0.0869261622428894
Maintain,base,0.12780237197875977
Technology Leadership,competitive_dynamics,0.1363646388053894
Technology Leadership,competitive_dynamics,0.06802135705947876
Technology Leadership,count_fact,0.07586508989334106
Technology Leadership,count_fact,0.10443556308746338
Technology Leadership,count_fact,0.15549594163894653
Technology Leadership,count_fact,0.29504722356796265
Maintain,count_fact,0.06959080696105957
Technology Leadership,opp_focus,0.13308978080749512
Technology Leadership,opp_focus,0.04844999313354492
Technology Leadership,opp_focus,0.10430872440338135
Technology Leadership,opp_focus,0.11534285545349121
Technology Leadership,opp_focus,0.10345625877380371
Technology Leadership,randomized_numbers,0.07979625463485718
Technology Leadership,base,0.1300492286682129
Technology Leadership,base,0.08801758289337158
Technology Leadership,base,0.08204799890518188
Maintain,base,0.10726523399353027
Technology Leadership,competitive_dynamics,0.09590649604797363
Technology Leadership,competitive_dynamics,0.061495065689086914
Technology Leadership,competitive_dynamics,0.11458617448806763
Technology Leadership,count_fact,0.1920962929725647
Technology Leadership,count_fact,0.15404033660888672
Technology Leadership,count_fact,0.11471593379974365
Technology Leadership,opp_focus,0.10116595029830933
Technology Leadership,randomized_numbers,0.07618403434753418
Maintain,randomized_numbers,0.1427825689315796
Maintain,randomized_numbers,0.1004946231842041
Technology Leadership,competitive_dynamics,0.2600693702697754
Technology Leadership,count_fact,0.21641254425048828
Technology Leadership,opp_focus,0.15972083806991577
Technology Leadership,randomized_numbers,0.08237534761428833
Technology Leadership,opp_focus,0.17176169157028198
Technology Leadership,opp_focus,0.02098846435546875
Technology Leadership,opp_focus,0.031968116760253906
Maintain,randomized_numbers,0.061261653900146484
Maintain,count_fact,0.12717652320861816
Maintain,competitive_dynamics,0.1600714921951294
Technology Leadership,count_fact,0.18063706159591675
Technology Leadership,count_fact,0.09227800369262695
Technology Leadership,base,0.09316891431808472
Maintain,base,0.15714573860168457
Technology Leadership,count_fact,0.10301649570465088
Technology Leadership,count_fact,0.24665403366088867
Technology Leadership,opp_focus,0.24536585807800293
Maintain,randomized_numbers,0.1709345579147339
Maintain,randomized_numbers,0.26984500885009766
Maintain,count_fact,0.1806032657623291
Maintain,randomized_numbers,0.14392733573913574
Maintain,randomized_numbers,0.11263442039489746
Maintain,randomized_numbers,0.28090906143188477
Maintain,base,0.16832661628723145
Maintain,count_fact,0.2421358823776245
Retrenchment,base,0.008944988250732422
Retrenchment,competitive_dynamics,0.008944988250732422
Retrenchment,opp_focus,0.008944988250732422
Retrenchment,randomized_numbers,0.008944988250732422
Retrenchment,base,0.006874144077301025
Retrenchment,base,0.008944988250732422
Retrenchment,base,0.006874144077301025
Retrenchment,base,0.008944988250732422
Retrenchment,competitive_dynamics,0.023061931133270264
Retrenchment,competitive_dynamics,0.0362127423286438
Retrenchment,competitive_dynamics,0.023061931133270264
Retrenchment,competitive_dynamics,0.08381927013397217
Retrenchment,count_fact,0.03039407730102539
Retrenchment,count_fact,0.008944988250732422
Retrenchment,count_fact,0.011919379234313965
Retrenchment,count_fact,0.008944988250732422
Retrenchment,opp_focus,0.023061931133270264
Retrenchment,opp_focus,0.019305288791656494
Retrenchment,opp_focus,0.029990553855895996
Retrenchment,opp_focus,0.019305288791656494
Retrenchment,randomized_numbers,0.006874144077301025
Retrenchment,randomized_numbers,0.011919379234313965
Retrenchment,randomized_numbers,-1.1920928955078125e-07
Retrenchment,randomized_numbers,0.011919379234313965
Retrenchment,base,0.011919379234313965
Retrenchment,base,0.0
Retrenchment,base,0.014315605163574219
Retrenchment,base,0.12088274955749512
Retrenchment,competitive_dynamics,0.12257075309753418
Retrenchment,competitive_dynamics,0.02582716941833496
Retrenchment,competitive_dynamics,0.0
Retrenchment,competitive_dynamics,0.03346562385559082
Retrenchment,competitive_dynamics,0.15335315465927124
Retrenchment,competitive_dynamics,0.01786506175994873
Retrenchment,count_fact,0.011919379234313965
Retrenchment,count_fact,0.024553298950195312
Retrenchment,count_fact,0.0
Retrenchment,count_fact,0.044225215911865234
Retrenchment,count_fact,0.140974760055542
Retrenchment,count_fact,0.2122102975845337
Retrenchment,opp_focus,0.12134313583374023
Retrenchment,opp_focus,0.026911795139312744
Retrenchment,opp_focus,0.007493019104003906
Retrenchment,opp_focus,0.22991973161697388
Retrenchment,opp_focus,0.031321942806243896
Retrenchment,opp_focus,0.015109777450561523
Retrenchment,randomized_numbers,0.15294277667999268
Retrenchment,randomized_numbers,0.027283966541290283
Retrenchment,randomized_numbers,0.03448593616485596
Retrenchment,randomized_numbers,0.027283966541290283
Retrenchment,randomized_numbers,0.22446727752685547
Retrenchment,randomized_numbers,0.025463223457336426
Retrenchment,base,0.1302981972694397
Retrenchment,base,0.13828545808792114
Retrenchment,base,0.11770021915435791
Retrenchment,base,0.04289233684539795
Retrenchment,competitive_dynamics,0.007809162139892578
Retrenchment,competitive_dynamics,0.18309926986694336
Retrenchment,competitive_dynamics,0.03156769275665283
Retrenchment,competitive_dynamics,0.11345553398132324
Retrenchment,count_fact,0.25570136308670044
Retrenchment,count_fact,0.2122102975845337
Retrenchment,count_fact,0.15843915939331055
Retrenchment,count_fact,0.06117933988571167
Retrenchment,opp_focus,0.02127373218536377
Retrenchment,opp_focus,0.224545419216156
Retrenchment,opp_focus,0.1615767478942871
Retrenchment,opp_focus,0.03002643585205078
Retrenchment,randomized_numbers,0.1856982707977295
Retrenchment,randomized_numbers,0.05381786823272705
Retrenchment,randomized_numbers,0.03448593616485596
Retrenchment,randomized_numbers,0.10477513074874878
Retrenchment,base,0.010346055030822754
Retrenchment,competitive_dynamics,0.0565032958984375
Retrenchment,count_fact,0.09804719686508179
Retrenchment,opp_focus,0.025812506675720215
Retrenchment,randomized_numbers,0.09409850835800171
Retrenchment,competitive_dynamics,0.2361527681350708
Retrenchment,randomized_numbers,0.06762778759002686
Retrenchment,base,0.11246860027313232
Retrenchment,base,0.18747824430465698
Retrenchment,base,0.15755045413970947
Maintain,base,0.28680217266082764
Retrenchment,competitive_dynamics,0.1078498363494873
Retrenchment,competitive_dynamics,0.1513197422027588
Retrenchment,competitive_dynamics,0.1365966796875
Retrenchment,competitive_dynamics,0.09035605192184448
Retrenchment,count_fact,0.1338672637939453
Retrenchment,count_fact,0.15001565217971802
Retrenchment,count_fact,0.10462814569473267
Retrenchment,count_fact,0.11131322383880615
Retrenchment,opp_focus,0.16971105337142944
Retrenchment,opp_focus,0.09333711862564087
Retrenchment,opp_focus,0.18421721458435059
Retrenchment,randomized_numbers,0.18018221855163574
Retrenchment,randomized_numbers,0.13486135005950928
Retrenchment,randomized_numbers,0.08947616815567017
Technology Leadership,base,0.08372747898101807
Retrenchment,base,0.21255409717559814
Retrenchment,base,0.1084134578704834
Retrenchment,base,0.1871814727783203
Retrenchment,competitive_dynamics,0.17365509271621704
Retrenchment,competitive_dynamics,0.24275928735733032
Retrenchment,competitive_dynamics,0.19673490524291992
Retrenchment,competitive_dynamics,0.15430021286010742
Retrenchment,count_fact,0.16812348365783691
Retrenchment,count_fact,0.11703789234161377
Retrenchment,count_fact,0.11083430051803589
Retrenchment,count_fact,0.11430633068084717
Retrenchment,count_fact,0.12173151969909668
Retrenchment,opp_focus,0.1328601837158203
Retrenchment,opp_focus,0.10126990079879761
Retrenchment,opp_focus,0.10424113273620605
Retrenchment,opp_focus,0.13223659992218018
Retrenchment,opp_focus,0.24942374229431152
Retrenchment,randomized_numbers,0.09899026155471802
Retrenchment,randomized_numbers,0.10475039482116699
Retrenchment,randomized_numbers,0.2370796799659729
Retrenchment,randomized_numbers,0.2294602394104004
Retrenchment,base,0.1284552812576294
Retrenchment,base,0.10837149620056152
Retrenchment,base,0.1117660403251648
Retrenchment,competitive_dynamics,0.15302526950836182
Maintain,competitive_dynamics,0.13456618785858154
Retrenchment,count_fact,0.05171841382980347
Retrenchment,count_fact,0.11104977130889893
Retrenchment,opp_focus,0.17277032136917114
Retrenchment,opp_focus,0.1803734302520752
Retrenchment,randomized_numbers,0.09263807535171509
Retrenchment,randomized_numbers,0.0922098159790039
Maintain,randomized_numbers,0.3879343867301941
Retrenchment,competitive_dynamics,0.1800786256790161
Retrenchment,count_fact,0.0664474368095398
Retrenchment,opp_focus,0.11792922019958496
Retrenchment,randomized_numbers,0.11763226985931396
Maintain,base,0.3726612329483032
Maintain,competitive_dynamics,0.3726612329483032
Maintain,count_fact,0.3685741424560547
Maintain,opp_focus,0.3726612329483032
Maintain,randomized_numbers,0.3726612329483032
Maintain,base,0.5392206907272339
Maintain,base,0.12527203559875488
Maintain,base,0.05393493175506592
Niche Focus,competitive_dynamics,0.10613763332366943
Maintain,competitive_dynamics,0.2310459017753601
Maintain,competitive_dynamics,0.12527203559875488
Maintain,count_fact,0.5263283252716064
Maintain,count_fact,0.4478527307510376
Maintain,count_fact,0.2763413190841675
Maintain,count_fact,0.05393493175506592
Maintain,opp_focus,0.3393842577934265
Maintain,opp_focus,0.3393842577934265
Maintain,randomized_numbers,0.05393493175506592
Maintain,randomized_numbers,0.0
Maintain,randomized_numbers,0.0
Maintain,randomized_numbers,0.2894657850265503
Maintain,base,0.013348102569580078
Maintain,base,0.2763413190841675
Maintain,base,0.0
Maintain,base,0.0
Maintain,base,0.0
Maintain,base,0.2894657850265503
Maintain,competitive_dynamics,0.12084025144577026
Maintain,competitive_dynamics,0.0
Maintain,competitive_dynamics,0.2763413190841675
Maintain,count_fact,0.013348102569580078
Maintain,count_fact,0.27705228328704834
Maintain,count_fact,0.25868743658065796
Maintain,count_fact,0.296319842338562
Maintain,count_fact,0.0
Maintain,count_fact,0.2625441551208496
Maintain,opp_focus,0.0
Maintain,opp_focus,0.05393493175506592
Maintain,opp_focus,0.0
Maintain,opp_focus,0.0
Maintain,opp_focus,0.0
Maintain,opp_focus,0.3393842577934265
Maintain,randomized_numbers,0.0
Maintain,randomized_numbers,0.17123842239379883
Maintain,randomized_numbers,0.0
Maintain,randomized_numbers,0.5392206907272339
Maintain,randomized_numbers,0.49858027696609497
Maintain,randomized_numbers,0.0
Maintain,base,0.0
Maintain,base,0.2763413190841675
Maintain,base,0.4062649607658386
Maintain,base,0.013348102569580078
Maintain,competitive_dynamics,0.2128239870071411
Maintain,competitive_dynamics,0.29426223039627075
Maintain,competitive_dynamics,0.3051302433013916
Maintain,competitive_dynamics,0.14593636989593506
Maintain,count_fact,0.16477656364440918
Maintain,count_fact,0.13253813982009888
Maintain,count_fact,0.40417730808258057
Maintain,count_fact,0.11433267593383789
Maintain,opp_focus,0.0
Maintain,opp_focus,0.273392915725708
Maintain,opp_focus,0.33878421783447266
Maintain,opp_focus,0.0
Maintain,randomized_numbers,0.013348102569580078
Maintain,randomized_numbers,0.0
Maintain,randomized_numbers,0.16477656364440918
Maintain,randomized_numbers,0.5267132520675659
Maintain,base,0.0
Maintain,competitive_dynamics,0.013348102569580078
Maintain,count_fact,0.28754860162734985
Maintain,opp_focus,0.22502219676971436
Maintain,randomized_numbers,0.3187333345413208
Maintain,base,0.4240463972091675
Maintain,competitive_dynamics,0.22803544998168945
Maintain,count_fact,0.3226277232170105
Maintain,opp_focus,0.3711085319519043
Maintain,randomized_numbers,0.37801432609558105
Maintain,base,0.32316678762435913
Maintain,base,0.22839033603668213
Maintain,base,0.3973812460899353
Niche Focus,competitive_dynamics,0.12468910217285156
Maintain,competitive_dynamics,0.22744840383529663
Maintain,competitive_dynamics,0.33230161666870117
Maintain,competitive_dynamics,0.2676777243614197
Maintain,count_fact,0.5026166439056396
Maintain,count_fact,0.4432786703109741
Maintain,count_fact,0.08360475301742554
Maintain,count_fact,0.18935734033584595
Niche Focus,opp_focus,0.26660239696502686
Maintain,opp_focus,0.41042637825012207
Maintain,opp_focus,0.4152998924255371
Maintain,randomized_numbers,0.34501826763153076
Maintain,randomized_numbers,0.034760117530822754
Maintain,randomized_numbers,0.23587584495544434
Maintain,randomized_numbers,0.3364042639732361
Maintain,base,0.17425751686096191
Maintain,base,0.03793680667877197
Maintain,base,0.2974279522895813
Maintain,base,0.40869325399398804
Maintain,base,0.2330138087272644
Maintain,base,0.2903165817260742
Niche Focus,competitive_dynamics,0.2896609902381897
Maintain,competitive_dynamics,0.4750305414199829
Maintain,competitive_dynamics,0.09188687801361084
Maintain,competitive_dynamics,0.2077254056930542
Maintain,competitive_dynamics,0.14990735054016113
Maintain,count_fact,0.517054557800293
Maintain,count_fact,0.5019334554672241
Maintain,count_fact,0.39341139793395996
Maintain,count_fact,0.259168803691864
Maintain,count_fact,0.26364678144454956
Maintain,count_fact,0.37919557094573975
Maintain,opp_focus,0.37354356050491333
Maintain,opp_focus,0.3123576045036316
Maintain,opp_focus,0.565995454788208
Maintain,opp_focus,0.2031644582748413
Maintain,opp_focus,0.41144758462905884
Maintain,opp_focus,0.30715274810791016
Maintain,randomized_numbers,0.20969951152801514
Maintain,randomized_numbers,0.3485513925552368
Maintain,randomized_numbers,0.23580634593963623
Maintain,randomized_numbers,0.4958003759384155
Maintain,randomized_numbers,0.3382694721221924
Maintain,randomized_numbers,0.31216561794281006
Maintain,base,0.3768920302391052
Maintain,base,0.3165397644042969
Maintain,base,0.1025463342666626
Maintain,base,0.507718563079834
Maintain,competitive_dynamics,0.35796546936035156
Maintain,competitive_dynamics,0.04571890830993652
Maintain,competitive_dynamics,0.2256990671157837
Maintain,competitive_dynamics,0.5138545632362366
Maintain,count_fact,0.19625580310821533
Maintain,count_fact,0.32912135124206543
Maintain,count_fact,0.4409884810447693
Maintain,count_fact,0.4112643003463745
Maintain,opp_focus,0.055119216442108154
Maintain,opp_focus,0.2588989734649658
Maintain,opp_focus,0.20865213871002197
Maintain,opp_focus,0.45307326316833496
Maintain,randomized_numbers,0.21695077419281006
Maintain,randomized_numbers,0.26673567295074463
Maintain,randomized_numbers,0.34429991245269775
Maintain,randomized_numbers,0.23685693740844727
Maintain,base,0.43117809295654297
Maintain,competitive_dynamics,0.37189310789108276
Maintain,count_fact,0.31133729219436646
Maintain,opp_focus,0.3650282025337219
Maintain,randomized_numbers,0.13260674476623535
Open Innovation,base,0.033660292625427246
Open Innovation,competitive_dynamics,0.030627727508544922
Open Innovation,count_fact,0.030627727508544922
Open Innovation,opp_focus,0.033660292625427246
Open Innovation,randomized_numbers,0.030627727508544922
Niche Focus,base,0.1123083233833313
Niche Focus,base,0.10759860277175903
Retrenchment,base,0.17476153373718262
Retrenchment,base,0.1376248598098755
Niche Focus,competitive_dynamics,0.10202443599700928
Retrenchment,competitive_dynamics,0.18361157178878784
Technology Leadership,count_fact,0.05455493927001953
Niche Focus,count_fact,0.1123083233833313
Retrenchment,count_fact,0.17056900262832642
Retrenchment,count_fact,0.14150500297546387
Niche Focus,opp_focus,0.0660085678100586
Niche Focus,opp_focus,0.11038410663604736
Retrenchment,opp_focus,0.060965776443481445
Retrenchment,opp_focus,0.03350001573562622
Niche Focus,randomized_numbers,0.11180239915847778
Retrenchment,randomized_numbers,0.2115662693977356
Retrenchment,randomized_numbers,0.13026612997055054
Retrenchment,randomized_numbers,0.15318453311920166
Retrenchment,base,0.1901165246963501
Retrenchment,base,0.18570971488952637
Retrenchment,base,0.12678098678588867
Retrenchment,base,0.1588292121887207
Retrenchment,base,0.08004367351531982
Retrenchment,base,0.21461498737335205
Fast Follower,competitive_dynamics,0.09363150596618652
Niche Focus,competitive_dynamics,0.17583394050598145
Niche Focus,competitive_dynamics,0.10363173484802246
Niche Focus,competitive_dynamics,0.15421932935714722
Niche Focus,competitive_dynamics,0.10085451602935791
Retrenchment,count_fact,0.1784985065460205
Retrenchment,count_fact,0.1712634563446045
Retrenchment,count_fact,0.12014919519424438
Retrenchment,count_fact,0.0872085690498352
Retrenchment,count_fact,0.11930596828460693
Niche Focus,opp_focus,0.13373780250549316
Retrenchment,opp_focus,0.054402291774749756
Retrenchment,opp_focus,0.06655800342559814
Retrenchment,opp_focus,0.19567608833312988
Retrenchment,opp_focus,0.04797863960266113
Retrenchment,opp_focus,0.17202532291412354
Retrenchment,randomized_numbers,0.06730234622955322
Retrenchment,randomized_numbers,0.19197773933410645
Retrenchment,randomized_numbers,0.11985898017883301
Retrenchment,randomized_numbers,0.1330716609954834
Retrenchment,base,0.2619425654411316
Retrenchment,base,0.26431208848953247
Retrenchment,base,0.27149146795272827
Fast Follower,competitive_dynamics,0.2366170883178711
Fast Follower,competitive_dynamics,0.06841778755187988
Fast Follower,competitive_dynamics,0.13275295495986938
Fast Follower,count_fact,0.14402437210083008
Retrenchment,count_fact,0.22809749841690063
Retrenchment,count_fact,0.039361000061035156
Fast Follower,opp_focus,0.24321866035461426
Fast Follower,opp_focus,0.1986638903617859
Retrenchment,opp_focus,0.042630672454833984
Fast Follower,randomized_numbers,0.0532383918762207
Fast Follower,randomized_numbers,0.181462824344635
Fast Follower,randomized_numbers,0.153201162815094
Retrenchment,randomized_numbers,0.07245075702667236
Retrenchment,base,0.056955814361572266
Fast Follower,competitive_dynamics,0.03738248348236084
Retrenchment,count_fact,0.045442044734954834
Fast Follower,opp_focus,0.20511770248413086
Open Innovation,base,0.15404587984085083
Niche Focus,base,0.2603587508201599
Retrenchment,base,0.28117918968200684
Retrenchment,competitive_dynamics,0.16004407405853271
Niche Focus,count_fact,0.11080443859100342
Niche Focus,count_fact,0.12502968311309814
Retrenchment,count_fact,0.0978345274925232
Retrenchment,opp_focus,0.12899887561798096
Niche Focus,randomized_numbers,0.14380639791488647
Retrenchment,randomized_numbers,0.12642920017242432
Retrenchment,randomized_numbers,0.1831018328666687
Fast Follower,base,0.19936645030975342
Fast Follower,base,0.16937720775604248
Retrenchment,base,0.06883436441421509
Niche Focus,competitive_dynamics,0.1300058364868164
Niche Focus,competitive_dynamics,0.08834373950958252
Retrenchment,competitive_dynamics,0.2157301902770996
Retrenchment,competitive_dynamics,0.1390061378479004
Retrenchment,competitive_dynamics,0.10197997093200684
Retrenchment,count_fact,0.08349937200546265
Retrenchment,count_fact,0.11833226680755615
